settlementDate,settlementPeriod,bmUnit,acceptanceNumber,bidPrice,offerPrice
2022-01-02,30,E_BABAW-1,41551,-71.5,71.5
2022-01-02,30,T_AKGLW-2,26171,-71.0,99999.0
2022-01-02,30,E_ASHWW-1,25527,-71.0,71.0
2022-01-02,30,T_GORDW-2,2721,-8.52,-5.0
2022-01-02,30,T_FALGW-1,50127,-74.44,999.0
2022-01-02,30,T_CLDNW-1,49395,-74.58,-10.0
2022-01-02,30,T_LCLTW-1,34967,-74.0,9999.0
2022-01-02,30,T_GRIFW-2,54344,-70.97,-10.0
2022-01-02,30,T_GRIFW-1,54429,-70.97,-10.0
2022-01-02,30,T_LAGA-1,130281,0.0,128.5
2022-01-02,30,T_PEMB-51,82132,50.0,120.0
2022-01-02,30,T_MOWEO-2,2626,-63.72,0.0
2022-01-02,30,T_STRNW-1,43302,-66.74,-10.0
2022-01-02,30,T_CLDSW-1,49938,-76.62,-10.0
2022-01-02,30,T_CLDCW-1,48282,-74.69,-10.0
2022-01-02,30,T_GRAI-7,108177,25.0,104.0
2022-01-02,30,E_ABRTW-1,25790,-62.5,60.0
2022-01-02,30,T_SANQW-1,24038,-72.0,99999.0
2022-01-02,30,T_FASN-2,61721,0.0,50.0
2022-01-02,30,E_FASN-3,58446,0.0,50.0
2022-01-02,30,T_HADHW-1,53355,-73.43,-10.0
2022-01-02,30,T_GLNDO-1,78839,0.0,50.0
2022-01-02,30,T_FINL-1,58173,0.1,185.0
2022-01-02,30,M_CAS-BEU01,53947,-67.13,50.0
2022-01-02,30,E_SHOS-1,118424,6.0,103.0
2022-01-02,30,E_BRDUW-1,44084,-71.36,999.0
2022-01-02,30,2__PMARB001,21919,-58.95,449.95
2022-01-02,30,T_GLWSW-1,29066,-71.0,83.0
2022-01-02,30,T_AKGLW-3,193,-48.76,99999.0
2022-01-02,30,T_FASN-1,58422,0.0,50.0
2022-01-02,30,T_DOREW-2,15796,-38.24,500.0
2022-01-02,30,T_BHLAW-1,34015,-71.42,-10.0
2022-01-02,30,T_DOREW-1,16678,-38.24,500.0
2022-01-02,30,T_WBURB-1,109852,0.0,128.0
2022-01-02,30,T_SHBA-1,193307,0.0,139.0
2022-01-02,30,T_CNQPS-2,83318,30.0,140.0
2022-01-02,30,T_LAGA-1,130278,0.0,128.5
2022-01-02,30,T_GRAI-8,103929,21.0,129.0
2022-01-02,30,E_SHOS-1,118421,6.0,91.8
2022-01-02,30,E_SHOS-1,118421,6.0,103.0
2022-01-02,31,T_DINO-2,120847,-25.0,129.25
2022-01-02,31,T_KLGLW-1,32440,-77.55,0.0
2022-01-02,31,T_CDCL-1,126352,25.0,118.0
2022-01-02,31,T_DINO-2,120846,-25.0,129.25
2022-01-02,31,T_GRAI-8,103938,10.0,138.0
2022-01-02,31,T_SHBA-1,193320,0.0,139.0
2022-01-02,31,T_DINO-2,120845,-25.0,129.25
2022-01-02,31,T_LAGA-1,130289,0.0,128.5
2022-01-02,31,T_CDCL-1,126351,25.0,118.0
2022-01-02,31,T_LAGA-1,130288,0.0,128.5
2022-01-02,31,T_DINO-2,120844,-25.0,129.25
2022-01-02,31,T_DINO-2,120843,-25.0,129.25
2022-01-02,31,T_STLGW-3,23331,-81.52,-10.0
2022-01-02,31,T_STLGW-2,23574,-81.52,-10.0
2022-01-02,31,T_STLGW-1,23251,-81.52,-10.0
2022-01-02,31,T_MIDMW-1,22714,-62.15,-49.72
2022-01-02,31,T_KPMRW-1,20169,-62.15,-49.72
2022-01-02,31,T_CRDEW-2,2589,-50.0,9999.0
2022-01-02,31,T_CRDEW-1,2595,-50.0,9999.0
2022-01-02,31,T_CGTHW-1,32458,-70.0,9999.0
2022-01-02,31,T_AKGLW-3,196,-48.76,99999.0
2022-01-02,31,T_FFES-4,163251,-40.0,220.0
2022-01-02,31,T_DINO-3,101137,-25.0,475.0
2022-01-02,31,T_CLDCW-1,48284,-74.69,-10.0
2022-01-02,31,T_DINO-4,115128,-25.0,168.5
2022-01-02,31,T_CDCL-1,126350,25.0,118.0
2022-01-02,31,E_BABAW-1,41553,-71.5,71.5
2022-01-02,31,T_SANQW-1,24040,-72.0,99999.0
2022-01-02,31,T_FFES-4,163250,-40.0,220.0
2022-01-02,31,T_FFES-1,96590,-40.0,149.0
2022-01-02,31,T_SHBA-1,193319,0.0,139.0
2022-01-02,31,T_HADHW-1,53357,-73.43,-10.0
2022-01-02,31,T_DINO-2,120842,-25.0,129.25
2022-01-02,31,E_BRDUW-1,44086,-71.36,999.0
2022-01-02,31,T_FFES-1,96589,-40.0,149.0
2022-01-02,31,T_DINO-4,115127,-25.0,168.5
2022-01-02,31,T_DINO-2,120841,-25.0,129.25
2022-01-02,31,E_SHOS-1,118430,6.0,91.8
2022-01-02,31,E_SHOS-1,118430,6.0,103.0
2022-01-02,31,T_WBURB-1,109858,0.0,138.0
2022-01-02,31,T_GLWSW-1,29068,-71.0,83.0
2022-01-02,31,T_CDCL-1,126349,25.0,118.0
2022-01-02,31,T_FFES-1,96588,-40.0,149.0
2022-01-02,31,T_DOREW-2,15798,-64.27,500.0
2022-01-02,31,T_DINO-2,120840,-25.0,129.25
2022-01-02,31,T_DOREW-1,16680,-64.27,500.0
2022-01-02,31,T_AKGLW-2,26173,-71.0,99999.0
2022-01-02,31,E_ASHWW-1,25529,-71.0,71.0
2022-01-02,31,T_GORDW-2,2723,-8.52,-5.0
2022-01-02,31,T_FALGW-1,50129,-74.44,999.0
2022-01-02,31,T_CLDNW-1,49397,-74.58,-10.0
2022-01-02,31,T_DINO-2,120839,-25.0,129.25
2022-01-02,31,T_CRMLW-1,29276,-75.0,500.0
2022-01-02,31,T_LCLTW-1,34969,-74.0,9999.0
2022-01-02,31,T_GRIFW-2,54346,-70.97,-10.0
2022-01-02,31,T_GRIFW-1,54431,-70.97,-10.0
2022-01-02,31,T_CDCL-1,126348,25.0,118.0
2022-01-02,31,T_SHBA-1,193317,0.0,139.0
2022-01-02,31,T_DRAXX-1,162092,0.0,175.0
2022-01-02,31,E_BRYBW-1,38274,-72.0,72.0
2022-01-02,31,T_PEMB-51,82137,50.0,120.0
2022-01-02,31,T_MOWEO-2,2628,-63.72,0.0
2022-01-02,31,T_CLDSW-1,49940,-76.62,-10.0
2022-01-02,31,T_GORDW-1,51257,-74.01,-10.0
2022-01-02,31,T_BHLAW-1,34017,-71.42,-10.0
2022-01-02,31,T_STRNW-1,43304,-66.74,-10.0
2022-01-02,31,E_ASLVW-1,27781,-62.5,60.0
2022-01-02,31,E_ABRTW-1,25793,-62.5,60.0
2022-01-02,31,T_LAGA-1,130286,0.0,128.5
2022-01-02,31,T_WBURB-1,109857,0.0,138.0
2022-01-02,31,T_SHBA-1,193316,0.0,139.0
2022-01-02,31,T_CDCL-1,126347,25.0,118.0
2022-01-02,31,E_SHOS-1,118429,6.0,91.8
2022-01-02,31,E_SHOS-1,118429,6.0,103.0
2022-01-02,31,E_ABRTW-1,25792,-62.5,60.0
2022-01-02,31,T_GRAI-8,103936,10.0,138.0
2022-01-02,31,T_DRAXX-1,162091,0.0,175.0
2022-01-02,31,T_NANT-1,62317,0.1,185.0
2022-01-02,31,T_GLNDO-1,78840,0.0,50.0
2022-01-02,31,M_CAS-CON01,55596,-67.13,50.0
2022-01-02,31,T_SLOY-3,63274,0.0,100.0
2022-01-02,31,T_SLOY-2,67344,0.0,100.0
2022-01-02,31,T_FINL-1,58174,0.1,185.0
2022-01-02,31,T_FASN-2,61722,0.0,50.0
2022-01-02,31,M_SLOY-4,66183,0.0,100.0
2022-01-02,31,M_SLOY-1,67681,0.0,100.0
2022-01-02,31,M_CAS-BEU01,53948,-67.13,50.0
2022-01-02,31,E_FASN-3,58447,0.0,50.0
2022-01-02,31,2__PMARB001,21920,-58.95,449.95
2022-01-02,31,T_MIDMW-1,22713,-62.15,-49.72
2022-01-02,31,T_KPMRW-1,20168,-62.15,-49.72
2022-01-02,31,T_ERRO-3,67916,0.0,50.0
2022-01-02,31,T_ERRO-2,66434,0.0,50.0
2022-01-02,31,T_ERRO-1,68057,0.0,50.0
2022-01-02,31,T_CRDEW-2,2588,-50.0,9999.0
2022-01-02,31,T_CRDEW-1,2594,-50.0,9999.0
2022-01-02,31,T_CGTHW-1,32457,-70.0,9999.0
2022-01-02,31,T_AKGLW-3,195,-48.76,99999.0
2022-01-02,31,E_BRYBW-1,38273,-72.0,72.0
2022-01-02,31,T_LAGA-1,130285,0.0,128.5
2022-01-02,31,T_GRAI-8,103935,10.0,138.0
2022-01-02,31,E_SHOS-1,118428,6.0,91.8
2022-01-02,31,E_SHOS-1,118428,6.0,103.0
2022-01-02,31,T_PEMB-51,82135,50.0,120.0
2022-01-02,31,E_BABAW-1,41552,-71.5,71.5
2022-01-02,31,T_STLGW-3,23330,-81.52,-10.0
2022-01-02,31,T_STLGW-2,23573,-81.52,-10.0
2022-01-02,31,T_STLGW-1,23250,-81.52,-10.0
2022-01-02,31,T_CLDCW-1,48283,-74.69,-10.0
2022-01-02,31,T_AKGLW-2,26172,-71.0,99999.0
2022-01-02,31,E_ASHWW-1,25528,-71.0,71.0
2022-01-02,31,T_LAGA-1,130284,0.0,128.5
2022-01-02,31,T_GORDW-2,2722,-8.52,-5.0
2022-01-02,31,T_FALGW-1,50128,-74.44,999.0
2022-01-02,31,T_CLDNW-1,49396,-74.58,-10.0
2022-01-02,31,E_SHOS-1,118427,6.0,103.0
2022-01-02,31,T_SANQW-1,24039,-72.0,99999.0
2022-01-02,31,T_LCLTW-1,34968,-74.0,9999.0
2022-01-02,31,T_HADHW-1,53356,-73.43,-10.0
2022-01-02,31,T_GRIFW-2,54345,-70.97,-10.0
2022-01-02,31,T_GRIFW-1,54430,-70.97,-10.0
2022-01-02,31,E_BRDUW-1,44085,-71.36,999.0
2022-01-02,31,T_MOWEO-2,2627,-63.72,0.0
2022-01-02,31,T_GLWSW-1,29067,-71.0,83.0
2022-01-02,31,T_STRNW-1,43303,-66.74,-10.0
2022-01-02,31,T_DOREW-2,15797,-64.27,500.0
2022-01-02,31,T_BHLAW-1,34016,-71.42,-10.0
2022-01-02,31,T_DOREW-1,16679,-64.27,500.0
2022-01-02,31,E_ABRTW-1,25791,-62.5,60.0
2022-01-02,31,T_WBURB-1,109854,0.0,138.0
2022-01-02,31,T_SHBA-1,193313,0.0,139.0
2022-01-02,31,T_FASN-1,58423,0.0,50.0
2022-01-02,31,T_CLDSW-1,49939,-76.62,-10.0
2022-01-02,31,T_AKGLW-3,194,-48.76,99999.0
2022-01-02,31,T_CNQPS-2,83319,30.0,140.0
2022-01-02,31,T_GORDW-1,51256,-74.01,-10.0
2022-01-02,31,T_LAGA-1,130282,0.0,128.5
2022-01-02,31,E_SHOS-1,118425,6.0,91.8
2022-01-02,31,E_SHOS-1,118425,6.0,103.0
2022-01-02,31,T_GRAI-8,103931,10.0,138.0
2022-01-02,32,T_DINO-2,120855,-25.0,129.25
2022-01-02,32,T_DINO-2,120854,-25.0,129.25
2022-01-02,32,T_DINO-2,120853,-25.0,129.25
2022-01-02,32,T_GRAI-8,103943,10.0,138.0
2022-01-02,32,T_PEMB-51,82138,50.0,120.0
2022-01-02,32,T_LAGA-1,130293,0.0,128.5
2022-01-02,32,T_DRAXX-1,162093,0.0,175.0
2022-01-02,32,T_DINO-2,120852,-25.0,129.25
2022-01-02,32,T_WBURB-1,109862,0.0,138.0
2022-01-02,32,T_SHBA-1,193324,0.0,139.0
2022-01-02,32,T_DINO-2,120851,-25.0,129.25
2022-01-02,32,T_MIDMW-1,22715,-62.15,-49.72
2022-01-02,32,T_LAGA-1,130292,0.0,128.5
2022-01-02,32,T_KPMRW-1,20170,-62.15,-49.72
2022-01-02,32,T_CRDEW-2,2590,-50.0,9999.0
2022-01-02,32,T_CRDEW-1,2596,-50.0,9999.0
2022-01-02,32,T_CGTHW-1,32459,-70.0,9999.0
2022-01-02,32,T_AKGLW-3,197,-48.76,99999.0
2022-01-02,32,T_DINO-2,120850,-25.0,129.25
2022-01-02,32,E_BABAW-1,41554,-71.5,71.5
2022-01-02,32,T_DOREW-2,15799,-64.27,500.0
2022-01-02,32,T_GRAI-8,103942,10.0,138.0
2022-01-02,32,T_DOREW-1,16681,-64.27,500.0
2022-01-02,32,T_WBURB-1,109861,0.0,138.0
2022-01-02,32,T_CRMLW-1,29277,-75.0,500.0
2022-01-02,32,T_SHBA-1,193323,0.0,139.0
2022-01-02,32,T_GRAI-8,103941,10.0,138.0
2022-01-02,32,T_CDCL-1,126354,25.0,119.0
2022-01-02,32,T_STLGW-3,23332,-81.52,-10.0
2022-01-02,32,T_STLGW-2,23575,-81.52,-10.0
2022-01-02,32,T_STLGW-1,23252,-81.52,-10.0
2022-01-02,32,T_DINO-2,120849,-25.0,129.25
2022-01-02,32,T_CDCL-1,126353,25.0,119.0
2022-01-02,32,E_BRYBW-1,38275,-72.0,72.0
2022-01-02,32,T_CLDSW-1,49941,-76.62,-10.0
2022-01-02,32,T_FFES-1,96591,-40.0,149.0
2022-01-02,32,T_DINO-2,120848,-25.0,129.25
2022-01-02,32,T_GORDW-1,51258,-74.01,-10.0
2022-01-02,32,T_CRUA-4,106326,0.0,144.0
2022-01-02,32,T_BHLAW-1,34018,-71.42,-10.0
2022-01-02,32,E_ASLVW-1,27782,-62.5,60.0
2022-01-02,32,T_STRNW-1,43305,-66.74,-10.0
2022-01-02,32,T_AKGLW-2,26174,-71.0,99999.0
2022-01-02,32,E_ASHWW-1,25530,-71.0,71.0
2022-01-02,32,E_ABRTW-1,25794,-62.5,60.0
2022-01-02,32,T_GORDW-2,2724,-8.52,-5.0
2022-01-02,32,T_FALGW-1,50130,-74.44,999.0
2022-01-02,32,T_DINO-2,120847,-25.0,129.25
2022-01-02,32,T_CLDNW-1,49398,-74.58,-10.0
2022-01-02,32,T_KLGLW-1,32440,-77.55,0.0
2022-01-02,32,T_GRAI-8,103939,10.0,138.0
2022-01-02,32,T_LAGA-1,130290,0.0,128.5
2022-01-02,32,T_SHBA-1,193321,0.0,139.0
2022-01-02,32,T_LCLTW-1,34970,-74.0,9999.0
2022-01-02,32,T_GRIFW-2,54347,-70.97,-10.0
2022-01-02,32,T_GRIFW-1,54432,-70.97,-10.0
2022-01-02,32,T_CDCL-1,126352,25.0,119.0
2022-01-02,32,T_MOWEO-2,2629,-63.72,0.0
2022-01-02,32,T_GRAI-8,103938,10.0,138.0
2022-01-02,32,T_SHBA-1,193320,0.0,139.0
2022-01-02,32,T_LAGA-1,130289,0.0,128.5
2022-01-02,32,T_LAGA-1,130288,0.0,128.5
2022-01-02,32,T_STLGW-3,23331,-81.52,-10.0
2022-01-02,32,T_STLGW-2,23574,-81.52,-10.0
2022-01-02,32,T_STLGW-1,23251,-81.52,-10.0
2022-01-02,32,T_MIDMW-1,22714,-62.15,-49.72
2022-01-02,32,T_KPMRW-1,20169,-62.15,-49.72
2022-01-02,32,T_CRDEW-2,2589,-50.0,9999.0
2022-01-02,32,T_CRDEW-1,2595,-50.0,9999.0
2022-01-02,32,T_CGTHW-1,32458,-70.0,9999.0
2022-01-02,32,T_AKGLW-3,196,-48.76,99999.0
2022-01-02,32,T_CLDCW-1,48284,-74.69,-10.0
2022-01-02,32,E_BABAW-1,41553,-71.5,71.5
2022-01-02,32,T_NANT-1,62318,0.1,185.0
2022-01-02,32,T_GLNDO-1,78841,-17.13,30.0
2022-01-02,32,T_FINL-1,58175,0.1,185.0
2022-01-02,32,M_CAS-CON01,55597,-67.13,50.0
2022-01-02,32,M_CAS-BEU01,53949,-67.13,50.0
2022-01-02,32,E_CLAC-1,66813,0.1,185.0
2022-01-02,32,2__PMARB001,21921,-58.95,449.95
2022-01-02,32,T_SLOY-3,63275,0.0,100.0
2022-01-02,32,T_SLOY-2,67345,0.0,100.0
2022-01-02,32,T_SANQW-1,24040,-72.0,99999.0
2022-01-02,32,T_FASN-2,61723,0.0,50.0
2022-01-02,32,T_FASN-1,58425,0.0,50.0
2022-01-02,32,T_ERRO-3,67917,0.0,50.0
2022-01-02,32,T_ERRO-2,66435,0.0,50.0
2022-01-02,32,T_ERRO-1,68058,0.0,50.0
2022-01-02,32,M_SLOY-4,66184,0.0,100.0
2022-01-02,32,M_SLOY-1,67682,0.0,100.0
2022-01-02,32,E_FASN-3,58448,0.0,50.0
2022-01-02,32,T_LAGA-1,130287,0.0,128.5
2022-01-02,32,T_HADHW-1,53357,-73.43,-10.0
2022-01-02,32,T_GRAI-8,103937,10.0,138.0
2022-01-02,32,E_BRDUW-1,44086,-71.36,999.0
2022-01-02,32,T_WBURB-1,109859,0.0,138.0
2022-01-02,32,T_SHBA-1,193318,0.0,139.0
2022-01-02,32,T_CNQPS-2,83321,30.0,140.0
2022-01-02,32,E_SHOS-1,118430,21.51,91.8
2022-01-02,32,E_SHOS-1,118430,21.51,103.0
2022-01-02,32,T_GLWSW-1,29068,-71.0,83.0
2022-01-02,32,T_DOREW-2,15798,-64.27,500.0
2022-01-02,32,T_DOREW-1,16680,-64.27,500.0
2022-01-02,32,T_AKGLW-2,26173,-71.0,99999.0
2022-01-02,32,E_ASHWW-1,25529,-71.0,71.0
2022-01-02,32,T_GORDW-2,2723,-8.52,-5.0
2022-01-02,32,T_FALGW-1,50129,-74.44,999.0
2022-01-02,32,T_CLDNW-1,49397,-74.58,-10.0
2022-01-02,32,T_CRMLW-1,29276,-75.0,500.0
2022-01-02,32,T_LCLTW-1,34969,-74.0,9999.0
2022-01-02,32,T_GRIFW-2,54346,-70.97,-10.0
2022-01-02,32,T_GRIFW-1,54431,-70.97,-10.0
2022-01-02,32,E_BRYBW-1,38274,-72.0,72.0
2022-01-02,32,T_MOWEO-2,2628,-63.72,0.0
2022-01-02,32,T_CLDSW-1,49940,-76.62,-10.0
2022-01-02,32,T_GORDW-1,51257,-74.01,-10.0
2022-01-02,32,T_BHLAW-1,34017,-71.42,-10.0
2022-01-02,32,T_STRNW-1,43304,-66.74,-10.0
2022-01-02,32,E_ASLVW-1,27781,-62.5,60.0
2022-01-02,32,E_ABRTW-1,25793,-62.5,60.0
2022-01-02,32,T_WBURB-1,109857,0.0,138.0
2022-01-02,32,T_SHBA-1,193316,0.0,139.0
2022-01-02,32,T_CNQPS-2,83320,30.0,140.0
2022-01-02,32,E_ABRTW-1,25792,-62.5,60.0
2022-01-02,32,T_GRAI-8,103936,10.0,138.0
2022-01-02,32,T_NANT-1,62317,0.1,185.0
2022-01-02,32,T_GLNDO-1,78840,-17.13,30.0
2022-01-02,32,M_CAS-CON01,55596,-67.13,50.0
2022-01-02,32,T_SLOY-3,63274,0.0,100.0
2022-01-02,32,T_SLOY-2,67344,0.0,100.0
2022-01-02,32,T_FINL-1,58174,0.1,185.0
2022-01-02,32,T_FASN-2,61722,0.0,50.0
2022-01-02,32,T_FASN-1,58424,0.0,50.0
2022-01-02,32,M_SLOY-4,66183,0.0,100.0
2022-01-02,32,M_SLOY-1,67681,0.0,100.0
2022-01-02,32,M_CAS-BEU01,53948,-67.13,50.0
2022-01-02,32,E_FASN-3,58447,0.0,50.0
2022-01-02,32,2__PMARB001,21920,-58.95,449.95
2022-01-02,32,T_ERRO-3,67916,0.0,50.0
2022-01-02,32,T_ERRO-2,66434,0.0,50.0
2022-01-02,32,T_ERRO-1,68057,0.0,50.0
2022-01-02,32,T_AKGLW-3,195,-48.76,99999.0
2022-01-02,32,T_LAGA-1,130285,0.0,128.5
2022-01-02,32,T_GRAI-8,103935,10.0,138.0
2022-01-02,32,E_SHOS-1,118428,21.51,91.8
2022-01-02,33,T_DINO-2,120856,-25.0,148.0
2022-01-02,33,T_CNQPS-2,83324,30.0,140.0
2022-01-02,33,T_WBURB-1,109866,0.0,138.0
2022-01-02,33,T_LAGA-1,130296,0.0,137.8
2022-01-02,33,T_CRUA-2,145840,0.0,129.0
2022-01-02,33,T_DINO-4,115129,-25.0,179.0
2022-01-02,33,T_CRUA-2,145839,0.0,129.0
2022-01-02,33,E_ABRTW-1,25795,-62.5,60.0
2022-01-02,33,T_GRAI-8,103946,10.0,138.0
2022-01-02,33,T_CDCL-1,126356,25.0,119.0
2022-01-02,33,T_WBURB-1,109864,0.0,138.0
2022-01-02,33,T_PEMB-51,82139,50.0,120.0
2022-01-02,33,T_SHBA-1,193325,0.0,139.0
2022-01-02,33,T_MIDMW-1,22716,-20.0,-16.0
2022-01-02,33,T_KPMRW-1,20171,-20.0,-16.0
2022-01-02,33,T_CRDEW-2,2591,-50.0,9999.0
2022-01-02,33,T_CRDEW-1,2597,-50.0,9999.0
2022-01-02,33,T_CGTHW-1,32460,-70.0,9999.0
2022-01-02,33,T_AKGLW-3,198,-48.76,99999.0
2022-01-02,33,T_GORDW-1,51259,-74.01,-10.0
2022-01-02,33,T_DINO-5,124393,-25.0,625.0
2022-01-02,33,T_DINO-3,101140,-25.0,475.0
2022-01-02,33,T_KLGLW-1,32441,-77.55,0.0
2022-01-02,33,T_GRAI-8,103945,10.0,138.0
2022-01-02,33,T_DRAXX-1,162094,0.0,175.0
2022-01-02,33,T_CDCL-1,126355,25.0,119.0
2022-01-02,33,T_WBURB-1,109863,0.0,138.0
2022-01-02,33,T_DINO-5,124392,-25.0,625.0
2022-01-02,33,T_DINO-3,101139,-25.0,475.0
2022-01-02,33,T_LAGA-1,130295,0.0,137.8
2022-01-02,33,T_DINO-5,124391,-25.0,625.0
2022-01-02,33,T_DINO-3,101138,-25.0,475.0
2022-01-02,33,T_FFES-4,163252,-25.0,540.0
2022-01-02,33,T_CRUA-2,145838,0.0,129.0
2022-01-02,33,T_DINO-2,120855,-25.0,148.0
2022-01-02,33,T_CRMLW-1,29278,-75.0,500.0
2022-01-02,33,T_AKGLW-2,26175,-71.0,99999.0
2022-01-02,33,E_ASHWW-1,25531,-71.0,71.0
2022-01-02,33,T_GORDW-2,2725,-8.52,-5.0
2022-01-02,33,T_FALGW-1,50131,-74.44,999.0
2022-01-02,33,T_DINO-2,120854,-25.0,148.0
2022-01-02,33,T_CLDNW-1,49399,-74.58,-10.0
2022-01-02,33,E_BRYBW-1,38276,-72.0,72.0
2022-01-02,33,T_LCLTW-1,34971,-74.0,9999.0
2022-01-02,33,T_GRIFW-2,54348,-70.97,-10.0
2022-01-02,33,T_GRIFW-1,54433,-70.97,-10.0
2022-01-02,33,T_BHLAW-1,34019,-71.42,-10.0
2022-01-02,33,T_STRNW-1,43306,-66.74,-10.0
2022-01-02,33,T_MOWEO-2,2630,-63.72,0.0
2022-01-02,33,E_ASLVW-1,27783,-62.5,60.0
2022-01-02,33,T_GRAI-8,103943,10.0,138.0
2022-01-02,33,T_PEMB-51,82138,50.0,120.0
2022-01-02,33,T_LAGA-1,130293,0.0,137.8
2022-01-02,33,T_DRAXX-1,162093,0.0,175.0
2022-01-02,33,T_CLDCW-1,48285,-74.69,-10.0
2022-01-02,33,T_WBURB-1,109862,0.0,138.0
2022-01-02,33,T_SHBA-1,193324,0.0,139.0
2022-01-02,33,T_SANQW-1,24041,-72.0,99999.0
2022-01-02,33,T_HADHW-1,53358,-73.43,-10.0
2022-01-02,33,E_BRDUW-1,44087,-71.36,999.0
2022-01-02,33,T_MIDMW-1,22715,-20.0,-16.0
2022-01-02,33,T_LAGA-1,130292,0.0,137.8
2022-01-02,33,T_KPMRW-1,20170,-20.0,-16.0
2022-01-02,33,T_GLWSW-1,29069,-71.0,83.0
2022-01-02,33,T_CRDEW-2,2590,-50.0,9999.0
2022-01-02,33,T_CRDEW-1,2596,-50.0,9999.0
2022-01-02,33,T_CGTHW-1,32459,-70.0,9999.0
2022-01-02,33,T_AKGLW-3,197,-48.76,99999.0
2022-01-02,33,E_BABAW-1,41554,-71.5,71.5
2022-01-02,33,T_DOREW-2,15799,0.0,500.0
2022-01-02,33,T_NANT-1,62319,0.1,185.0
2022-01-02,33,T_GLNDO-1,78842,-67.13,40.0
2022-01-02,33,T_FINL-1,58176,0.1,185.0
2022-01-02,33,M_CAS-CON01,55598,-67.13,50.0
2022-01-02,33,M_CAS-BEU01,53950,-67.13,50.0
2022-01-02,33,E_CLAC-1,66814,0.1,185.0
2022-01-02,33,2__PMARB001,21922,-58.95,449.95
2022-01-02,33,T_SLOY-3,63276,0.0,100.0
2022-01-02,33,T_SLOY-2,67346,0.0,100.0
2022-01-02,33,T_GRAI-8,103942,10.0,138.0
2022-01-02,33,T_FASN-2,61724,0.0,50.0
2022-01-02,33,T_FASN-1,58426,0.0,50.0
2022-01-02,33,T_ERRO-3,67918,0.0,50.0
2022-01-02,33,T_ERRO-2,66436,0.0,50.0
2022-01-02,33,T_ERRO-1,68059,0.0,50.0
2022-01-02,33,T_DOREW-1,16681,0.0,500.0
2022-01-02,33,M_SLOY-4,66185,0.0,100.0
2022-01-02,33,M_SLOY-1,67683,0.0,100.0
2022-01-02,33,E_FASN-3,58449,0.0,50.0
2022-01-02,33,T_WBURB-1,109861,0.0,138.0
2022-01-02,33,T_CRMLW-1,29277,-75.0,500.0
2022-01-02,33,T_SHBA-1,193323,0.0,139.0
2022-01-02,33,T_GRAI-8,103941,10.0,138.0
2022-01-02,33,T_CDCL-1,126354,25.0,119.0
2022-01-02,33,T_STLGW-3,23332,-81.52,-10.0
2022-01-02,33,T_STLGW-2,23575,-81.52,-10.0
2022-01-02,33,T_STLGW-1,23252,-81.52,-10.0
2022-01-02,33,T_LAGA-1,130291,0.0,137.8
2022-01-02,33,T_GRAI-8,103940,10.0,138.0
2022-01-02,33,T_CNQPS-2,83322,30.0,140.0
2022-01-02,33,T_WBURB-1,109860,0.0,138.0
2022-01-02,33,T_SHBA-1,193322,0.0,139.0
2022-01-02,33,T_CDCL-1,126353,25.0,119.0
2022-01-02,33,E_BRYBW-1,38275,-72.0,72.0
2022-01-02,33,T_CLDSW-1,49941,-76.62,-10.0
2022-01-02,33,T_GORDW-1,51258,-74.01,-10.0
2022-01-02,33,T_BHLAW-1,34018,-71.42,-10.0
2022-01-02,33,E_ASLVW-1,27782,-62.5,60.0
2022-01-02,33,T_STRNW-1,43305,-66.74,-10.0
2022-01-02,33,T_AKGLW-2,26174,-71.0,99999.0
2022-01-02,33,E_ASHWW-1,25530,-71.0,71.0
2022-01-02,33,E_ABRTW-1,25794,-62.5,60.0
2022-01-02,33,T_GORDW-2,2724,-8.52,-5.0
2022-01-02,33,T_FALGW-1,50130,-74.44,999.0
2022-01-02,33,T_CLDNW-1,49398,-74.58,-10.0
2022-01-02,33,T_KLGLW-1,32440,-77.55,0.0
2022-01-02,33,T_LAGA-1,130290,0.0,137.8
2022-01-02,33,T_LCLTW-1,34970,-74.0,9999.0
2022-01-02,33,T_GRIFW-2,54347,-70.97,-10.0
2022-01-02,33,T_GRIFW-1,54432,-70.97,-10.0
2022-01-02,33,T_MOWEO-2,2629,-63.72,0.0
2022-01-02,33,T_ROCK-1,186887,110.0,149.45
2022-01-02,33,T_AKGLW-3,196,-48.76,99999.0
2022-01-02,33,T_CLDCW-1,48284,-74.69,-10.0
2022-01-02,33,T_NANT-1,62318,0.1,185.0
2022-01-02,33,T_GLNDO-1,78841,-67.13,40.0
2022-01-02,33,T_FINL-1,58175,0.1,185.0
2022-01-02,33,M_CAS-CON01,55597,-67.13,50.0
2022-01-02,33,M_CAS-BEU01,53949,-67.13,50.0
2022-01-02,33,E_CLAC-1,66813,0.1,185.0
2022-01-02,33,2__PMARB001,21921,-58.95,449.95
2022-01-02,33,T_SLOY-3,63275,0.0,100.0
2022-01-02,33,T_SLOY-2,67345,0.0,100.0
2022-01-02,33,T_SANQW-1,24040,-72.0,99999.0
2022-01-02,33,T_FASN-2,61723,0.0,50.0
2022-01-02,33,T_FASN-1,58425,0.0,50.0
2022-01-02,33,T_ERRO-3,67917,0.0,50.0
2022-01-02,33,T_ERRO-2,66435,0.0,50.0
